nome,categoria,origem
Camarão com chuchu e sal,Pescados e Frutos do mar,TBCA 7.2
Camarão com chuchu sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão com legumes e sal,Pescados e Frutos do mar,TBCA 7.2
Camarão com legumes sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão com requeijão e sal,Pescados e Frutos do mar,TBCA 7.2
Camarão com requeijão sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão na moranga com sal,Pescados e Frutos do mar,TBCA 7.2
Camarão na moranga sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão Pitu frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão Pitu in natura,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca cru,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca preparado para recheios com sal,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca preparado para recheios sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca refogado com óleo e sal,Pescados e Frutos do mar,TBCA 7.2
Camarão sem casca refogado sem sal,Pescados e Frutos do mar,TBCA 7.2
Camarão Sete Barbas sem cabeça frito com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Caranguejo cozido sem óleo e sem sal,Pescados e Frutos do mar,TBCA 7.2
Caruru (camarão com quiabo),Pescados e Frutos do mar,TBCA 7.2
Casquinha de camarão com sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de camarão sem sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de caranguejo com sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de caranguejo sem sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de frutos do mar,Pescados e Frutos do mar,TBCA 7.2
Casquinha de frutos do mar com sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de marisco com sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de marisco sem sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de siri com sal,Pescados e Frutos do mar,TBCA 7.2
Casquinha de siri sem sal,Pescados e Frutos do mar,TBCA 7.2
Cavalinha à escabeche sem sal,Pescados e Frutos do mar,TBCA 7.2
Ccaranguejo cru,Pescados e Frutos do mar,TBCA 7.2
Cestinha de camarão com massa de pastel frita e sal,Pescados e Frutos do mar,TBCA 7.2
Cestinha de camarão com massa filo assada com manteiga e sal,Pescados e Frutos do mar,TBCA 7.2
Cestinha de camarão com queijo parmesão tostado e sal,Pescados e Frutos do mar,TBCA 7.2
Cestinha de frutos do mar com massa de pastel frita com sal,Pescados e Frutos do mar,TBCA 7.2
Cestinha de frutos do mar com massa filo assada com manteiga e sal,Pescados e Frutos do mar,TBCA 7.2
Cestinha de frutos do mar com queijo parmesão tostado e sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche corvina sem sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de atum cru e frutos do mar cozidos com sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de corvina com sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de frutos do mar sem sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de pescada com sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de pescada crua e frutos do mar cozidos com sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de pescada crua e frutos do mar cozidos sem sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche de pescada sem sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche salmão cru e frutos do mar cozidos com sal,Pescados e Frutos do mar,TBCA 7.2
Ceviche salmão cru e frutos do mar cozidos sem sal,Pescados e Frutos do mar,TBCA 7.2
Corimba cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Corimba cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Corimba cru,Pescados e Frutos do mar,TBCA 7.2
Corimba/curimatã inteiro cru,Pescados e Frutos do mar,TBCA 7.2
Corimbatá assado sem,Pescados e Frutos do mar,TBCA 7.2
Corimbatá cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvina assada crua,Pescados e Frutos do mar,TBCA 7.2
Corvina assada sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvina cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Corvina cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvina cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvina crua,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar assada/grelhada com sal,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar cozida ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar frita com sal,Pescados e Frutos do mar,TBCA 7.2
Corvina do mar frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Corvinha do mar à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Crustáceo caranguejo cozido sem óleo com sal,Pescados e Frutos do mar,TBCA 7.2
Estrogonofe de camarão com sal,Pescados e Frutos do mar,TBCA 7.2
Farinha de piracuí/farinha de pescado,Pescados e Frutos do mar,TBCA 7.2
Fié de peixe de água doce grelhado/assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo assado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo congelado cru,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo cozido ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejo frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de abadejó grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de anchova defumado,Pescados e Frutos do mar,TBCA 7.2
Filé de anchova fresco,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) assado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) cozido com óleo e sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) cru,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) refogado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de Arraia (Raia) refogado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de corimba/curimatã cru,Pescados e Frutos do mar,TBCA 7.2
Filé de Corimba/Curimata frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de dourado cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de dourado fresco sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de empanada à escabeche sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de merluza assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de merluza cru,Pescados e Frutos do mar,TBCA 7.2
Filé de merluza frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe da água doce à milanesa à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce cru,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce grelhado/assado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce refogado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de peixe de água doce refogado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de pescada cru,Pescados e Frutos do mar,TBCA 7.2
Filé de pescada frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de pescado empanada e frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de salmão com pele grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de salmão filé sem pele assado/grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de salmão sem pele à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de salmão sem pele à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de salmão sem pele frito com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Filé de sardinha cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tilápia cru,Pescados e Frutos do mar,TBCA 7.2
Filé de tilápia grelhado com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tilápia grelhado com óleo de soja sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tilápia sem pele cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tilápia sem pele grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tucunaré assado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tucunaré assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tucunaré cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tucunaré cru,Pescados e Frutos do mar,TBCA 7.2
Filé de Tucunaré frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé de tucunaré grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada assado/grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada assado/grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada cru,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada frito com sal,Pescados e Frutos do mar,TBCA 7.2
Filé/posta de peixe de água salgada frito com sal,Pescados e Frutos do mar,TBCA 7.2
Frigideira de peixe com sal,Pescados e Frutos do mar,TBCA 7.2
Frutos do mar ao leite de coco com sal,Pescados e Frutos do mar,TBCA 7.2
Frutos do mar ao leite de coco sem sal,Pescados e Frutos do mar,TBCA 7.2
Frutos do mar com legumes com sal,Pescados e Frutos do mar,TBCA 7.2
Frutos do mar com legumes sem sal,Pescados e Frutos do mar,TBCA 7.2
Hot Filadélfia (Hot Roll),Pescados e Frutos do mar,TBCA 7.2
Lagosta cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Lagosta cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Lagosta crua,Pescados e Frutos do mar,TBCA 7.2
Lambari cru,Pescados e Frutos do mar,TBCA 7.2
Lambari fresco cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Lambari fresco cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Lambari fresco cru Basil,Pescados e Frutos do mar,TBCA 7.2
Lambari frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Lula cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Lula cozida e frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Lula cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Lula cozido e frita com sal,Pescados e Frutos do mar,TBCA 7.2
Lula recheada com camarão,Pescados e Frutos do mar,TBCA 7.2
Manjuba frita com farinha de trigo sem sal,Pescados e Frutos do mar,TBCA 7.2
Manjuba frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Mariscada com sal,Pescados e Frutos do mar,TBCA 7.2
Mariscada sem sal,Pescados e Frutos do mar,TBCA 7.2
Marisco cru,Pescados e Frutos do mar,TBCA 7.2
Merluza à milanesa frita com sal,Pescados e Frutos do mar,TBCA 7.2
Merluza à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Merluza assada/grelhada com sal,Pescados e Frutos do mar,TBCA 7.2
Merluza cozida ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Merluza cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Merluza cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Merluza frita com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Merluza frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Mexilhão cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Mexilhão cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Mexilhão cru,Pescados e Frutos do mar,TBCA 7.2
Mexilhão Sururu cozido com leite de coco e sal,Pescados e Frutos do mar,TBCA 7.2
Mexilhão Sururu cozido com leite de coco e sal,Pescados e Frutos do mar,TBCA 7.2
Mexilhão Sururu cru,Pescados e Frutos do mar,TBCA 7.2
Mexilhão Unha de Velho cru,Pescados e Frutos do mar,TBCA 7.2
Moqueca baiana de peixe com sal,Pescados e Frutos do mar,TBCA 7.2
Moqueca capixaba de peixe com sal,Pescados e Frutos do mar,TBCA 7.2
Moqueca de camarão sem sal,Pescados e Frutos do mar,TBCA 7.2
Moqueca de frutos do mar com sal,Pescados e Frutos do mar,TBCA 7.2
Moqueca de frutos do mar sem sal,Pescados e Frutos do mar,TBCA 7.2
Moqueca de lagosta com sal,Pescados e Frutos do mar,TBCA 7.2
Mujica/mojica de peixe (pirão de peixe),Pescados e Frutos do mar,TBCA 7.2
Músculo de lula cru,Pescados e Frutos do mar,TBCA 7.2
Ostra cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Ostra cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Ostra crua,Pescados e Frutos do mar,TBCA 7.2
Paella de frutos do mar com sal,Pescados e Frutos do mar,TBCA 7.2
Paella de frutos do mar sem sal,Pescados e Frutos do mar,TBCA 7.2
Paella valenciana com sal,Pescados e Frutos do mar,TBCA 7.2
Paella valenciana sem sal,Pescados e Frutos do mar,TBCA 7.2
Pasta de atum caseiro com sal,Pescados e Frutos do mar,TBCA 7.2
Pasta de sardinha caseira com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe à parmegiana,Pescados e Frutos do mar,TBCA 7.2
Peixe de água doce cru,Pescados e Frutos do mar,TBCA 7.2
Peixe de água doce dourado cru,Pescados e Frutos do mar,TBCA 7.2
Peixe de água salgada cru,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha assado/grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha assado/grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha cozido ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha frito com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe pescadinha/tortinha cru,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho à milanesa frito e com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho assado/grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho assado/grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho cozido ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho cru,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho frito com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Peixe porquinho frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada à milanesa frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada assada/grelhada com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada assada/grelhada sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca à milanesa frito com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca assada/grelhada  recheada com farofa de banana e sal,Pescados e Frutos do mar,TBCA 7.2
"Pescada branca assada/grelhada com batata e vegetais - cebola, cenoura, abobrinha e tomate com óleo de soja e sal",Pescados e Frutos do mar,TBCA 7.2
"Pescada branca assada/grelhada com creme de leite, requeijão e cogumelo paris com sal",Pescados e Frutos do mar,TBCA 7.2
Pescada branca assada/grelhada com manteiga e alcaparra com sal,Pescados e Frutos do mar,TBCA 7.2
"Pescada branca assada/grelhada com manteiga e cogumelos (paris, shiitake) com sal",Pescados e Frutos do mar,TBCA 7.2
"Pescada branca assada/grelhada com vegetais - cebola, cenoura, vagem e abobrinha com óleo e sal",Pescados e Frutos do mar,TBCA 7.2
"Pescada branca assada/grelhada com vegetais - cebola, cenoura, vagem e abobrinha com óleo e sem sal",Pescados e Frutos do mar,TBCA 7.2
Pescada branca assada/grelhada sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca cozida ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca cozida com camarão e molho de tomate com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca cozida sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca crua,Pescados e Frutos do mar,TBCA 7.2
Pescada branca frita com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada branca frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada cozida ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada cozida com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada cozida drenado sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescada frita com sal,Pescados e Frutos do mar,TBCA 7.2
Pescada frita sem sal,Pescados e Frutos do mar,TBCA 7.2
Pescadinha à milanesa frito sem sal,Pescados e Frutos do mar,TBCA 7.2
Pintado assado sem sal,Pescados e Frutos do mar,TBCA 7.2
Pintado cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Pintado cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Pintado cru,Pescados e Frutos do mar,TBCA 7.2
Pintado grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu à milanesa com sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu à milanesa sem sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu assado com sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu assado sem sal,Pescados e Frutos do mar,TBCA 7.2
"Pirarucu cozido com cebolinha, alho, colorau, pimenta-do-reino e sal",Pescados e Frutos do mar,TBCA 7.2
"Pirarucu cozido com cebolinha, alho, cúrcuma, pimenta-do-reino e sal",Pescados e Frutos do mar,TBCA 7.2
Pirarucu cozido com óleo de soja e sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu cru,Pescados e Frutos do mar,TBCA 7.2
Pirarucu dessalgado,Pescados e Frutos do mar,TBCA 7.2
Pirarucu dessalgado desfiado sem sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu frito com sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu grelhado sem óleo de soja com sal,Pescados e Frutos do mar,TBCA 7.2
Pirarucu salgado seco,Pescados e Frutos do mar,TBCA 7.2
Polvo cozido com sal,Pescados e Frutos do mar,TBCA 7.2
Polvo cozido sem sal,Pescados e Frutos do mar,TBCA 7.2
Posta de cação assado/grelhado com sal,Pescados e Frutos do mar,TBCA 7.2
Posta de cação assado/grelhado sem sal,Pescados e Frutos do mar,TBCA 7.2
Posta de cação cozida ao molho de tomate sem sal,Pescados e Frutos do mar,TBCA 7.2
Posta de cação cozido ao molho branco sem sal,Pescados e Frutos do mar,TBCA 7.2
